tourney_id,tourney_name,tourney_date,surface,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,winner_name_full,winner_hand,winner_birthdate,winner_country,loser_name_full,loser_hand,loser_birthdate,loser_country,winner_age_calc,loser_age_calc,w_1st_pct,l_1st_pct,w_1st_won_pct,l_1st_won_pct,w_bp_saved_pct,diff_age
2008-375,Lyon,2008-10-20,Carpet,102148,104926,6-4 6-1,3,R32,63.0,8.0,2.0,61.0,35.0,27.0,13.0,9.0,3.0,4.0,2.0,0.0,46.0,30.0,16.0,9.0,8.0,3.0,7.0,54.0,712.0,77.0,571.0,Fabrice Santoro,Right,1972-12-09,FRA,Fabio Fognini,Right,1987-05-24,ITA,35.0,21.0,57.377049180327866,65.21739130434783,77.14285714285715,53.333333333333336,75.0,14.0
2008-375,Lyon,2008-10-20,Carpet,104542,102967,7-5 4-6 6-3,3,R32,119.0,14.0,4.0,95.0,60.0,52.0,15.0,16.0,5.0,6.0,8.0,2.0,88.0,53.0,41.0,18.0,15.0,4.0,6.0,14.0,1485.0,40.0,864.0,Jo Wilfried Tsonga,Right,1985-04-17,FRA,Marc Gicquel,Right,1977-03-30,FRA,23.0,31.0,63.1578947368421,60.22727272727273,86.66666666666667,77.35849056603774,83.33333333333334,-8.0
2008-375,Lyon,2008-10-20,Carpet,103990,103566,6-4 6-3,3,R32,63.0,8.0,2.0,63.0,48.0,37.0,7.0,10.0,1.0,1.0,5.0,5.0,53.0,33.0,24.0,10.0,9.0,1.0,3.0,18.0,1285.0,38.0,875.0,Tommy Robredo,Right,1982-05-01,ESP,Michael Llodra,Left,1980-05-18,FRA,26.0,28.0,76.19047619047619,62.264150943396224,77.08333333333334,72.72727272727273,100.0,-2.0
2008-375,Lyon,2008-10-20,Carpet,103898,103096,6-3 6-2,3,R32,86.0,10.0,6.0,51.0,30.0,26.0,10.0,8.0,2.0,2.0,5.0,3.0,67.0,41.0,23.0,12.0,9.0,9.0,13.0,56.0,704.0,95.0,485.0,Julien Benneteau,Right,1981-12-20,FRA,Arnaud Clement,Right,1977-12-17,FRA,26.0,30.0,58.82352941176471,61.19402985074627,86.66666666666667,56.09756097560976,100.0,-4.0
2008-375,Lyon,2008-10-20,Carpet,104327,103285,6-4 3-6 6-3,3,R32,92.0,3.0,3.0,88.0,59.0,45.0,17.0,14.0,4.0,5.0,13.0,11.0,85.0,48.0,38.0,18.0,14.0,4.0,6.0,58.0,693.0,28.0,1095.0,Steve Darcis,Right,1984-03-13,BEL,Radek Stepanek,Right,1978-11-27,CZE,24.0,29.0,67.04545454545455,56.470588235294116,76.27118644067797,79.16666666666666,80.0,-5.0
2008-375,Lyon,2008-10-20,Carpet,104755,105053,5-7 6-3 7-6(3),3,R32,125.0,17.0,4.0,94.0,69.0,58.0,12.0,17.0,1.0,3.0,10.0,0.0,99.0,73.0,47.0,18.0,16.0,5.0,7.0,15.0,1485.0,172.0,252.0,Richard Gasquet,Right,1986-06-18,FRA,Santiago Giraldo,Right,1987-11-27,COL,22.0,20.0,73.40425531914893,73.73737373737373,84.05797101449275,64.38356164383562,33.33333333333333,2.0
2008-375,Lyon,2008-10-20,Carpet,104053,104068,7-6(5) 7-6(3),3,R16,98.0,26.0,0.0,79.0,63.0,53.0,8.0,12.0,2.0,2.0,11.0,1.0,98.0,65.0,50.0,15.0,12.0,6.0,6.0,7.0,2045.0,57.0,700.0,Andy Roddick,Right,1982-08-30,USA,Robby Ginepri,Right,1982-10-07,USA,26.0,26.0,79.74683544303798,66.3265306122449,84.12698412698413,76.92307692307693,100.0,0.0
2008-375,Lyon,2008-10-20,Carpet,104417,103294,6-1 6-2,3,R16,47.0,20.0,3.0,44.0,26.0,24.0,11.0,8.0,1.0,1.0,1.0,1.0,44.0,30.0,16.0,5.0,7.0,1.0,5.0,27.0,1115.0,80.0,558.0,Robin Soderling,Right,1984-08-14,SWE,Christophe Rochus,Right,1978-12-15,BEL,24.0,29.0,59.09090909090909,68.18181818181817,92.3076923076923,53.333333333333336,100.0,-5.0
2008-375,Lyon,2008-10-20,Carpet,104468,104312,7-6(5) 5-7 6-4,3,R16,146.0,13.0,2.0,105.0,62.0,48.0,26.0,17.0,4.0,6.0,8.0,3.0,118.0,68.0,51.0,28.0,17.0,7.0,9.0,10.0,1690.0,34.0,955.0,Gilles Simon,Right,1984-12-27,FRA,Andreas Seppi,Right,1984-02-21,ITA,23.0,24.0,59.04761904761905,57.6271186440678,77.41935483870968,75.0,66.66666666666666,-1.0
2008-375,Lyon,2008-10-20,Carpet,104721,102839,6-3 1-6 6-3,3,R16,87.0,6.0,2.0,61.0,42.0,34.0,12.0,13.0,1.0,3.0,5.0,1.0,73.0,55.0,39.0,8.0,12.0,0.0,2.0,182.0,238.0,83.0,544.0,Josselin Ouanna,Right,1986-04-14,FRA,Nicolas Lapentti,Right,1976-08-13,ECU,22.0,32.0,68.85245901639344,75.34246575342466,80.95238095238095,70.9090909090909,33.33333333333333,-10.0
2008-375,Lyon,2008-10-20,Carpet,103507,103908,6-4 6-1,3,R16,58.0,9.0,1.0,40.0,27.0,24.0,9.0,8.0,0.0,0.0,2.0,1.0,54.0,36.0,22.0,6.0,9.0,3.0,7.0,63.0,655.0,33.0,1000.0,Juan Carlos Ferrero,Right,1980-02-12,ESP,Paul Henri Mathieu,Right,1982-01-12,FRA,28.0,26.0,67.5,66.66666666666666,88.88888888888889,61.111111111111114,100.0,2.0
2008-375,Lyon,2008-10-20,Carpet,104542,102148,6-2 5-7 6-3,3,R16,112.0,16.0,1.0,78.0,54.0,44.0,18.0,15.0,4.0,5.0,4.0,0.0,77.0,48.0,37.0,14.0,14.0,1.0,4.0,14.0,1485.0,54.0,712.0,Jo Wilfried Tsonga,Right,1985-04-17,FRA,Fabrice Santoro,Right,1972-12-09,FRA,23.0,35.0,69.23076923076923,62.33766233766234,81.48148148148148,77.08333333333334,80.0,-12.0
2008-375,Lyon,2008-10-20,Carpet,103898,103990,6-2 6-2,3,R16,70.0,7.0,4.0,49.0,31.0,26.0,10.0,8.0,1.0,1.0,5.0,2.0,64.0,40.0,25.0,6.0,8.0,9.0,13.0,56.0,704.0,18.0,1285.0,Julien Benneteau,Right,1981-12-20,FRA,Tommy Robredo,Right,1982-05-01,ESP,26.0,26.0,63.26530612244898,62.5,83.87096774193549,62.5,100.0,0.0
2008-375,Lyon,2008-10-20,Carpet,104327,104755,6-4 3-6 7-6(5),3,R16,115.0,2.0,0.0,86.0,58.0,43.0,15.0,15.0,4.0,7.0,17.0,2.0,99.0,66.0,55.0,11.0,16.0,3.0,6.0,58.0,693.0,15.0,1485.0,Steve Darcis,Right,1984-03-13,BEL,Richard Gasquet,Right,1986-06-18,FRA,24.0,22.0,67.44186046511628,66.66666666666666,74.13793103448276,83.33333333333334,57.14285714285714,2.0
2008-375,Lyon,2008-10-20,Carpet,104417,104053,7-6(5) 7-6(5),3,QF,84.0,20.0,6.0,74.0,45.0,40.0,18.0,12.0,1.0,1.0,22.0,2.0,81.0,58.0,46.0,13.0,12.0,4.0,4.0,27.0,1115.0,7.0,2045.0,Robin Soderling,Right,1984-08-14,SWE,Andy Roddick,Right,1982-08-30,USA,24.0,26.0,60.810810810810814,71.60493827160494,88.88888888888889,79.3103448275862,100.0,-2.0
2008-375,Lyon,2008-10-20,Carpet,104468,104721,6-3 7-5,3,QF,72.0,7.0,1.0,63.0,34.0,27.0,20.0,11.0,0.0,0.0,7.0,1.0,58.0,38.0,28.0,9.0,10.0,0.0,2.0,10.0,1690.0,182.0,238.0,Gilles Simon,Right,1984-12-27,FRA,Josselin Ouanna,Right,1986-04-14,FRA,23.0,22.0,53.96825396825397,65.51724137931035,79.41176470588235,73.68421052631578,100.0,1.0
2008-375,Lyon,2008-10-20,Carpet,104542,103507,7-6(5) 6-1,3,QF,73.0,15.0,1.0,53.0,37.0,31.0,7.0,9.0,0.0,1.0,4.0,0.0,63.0,44.0,31.0,6.0,10.0,3.0,7.0,14.0,1485.0,63.0,655.0,Jo Wilfried Tsonga,Right,1985-04-17,FRA,Juan Carlos Ferrero,Right,1980-02-12,ESP,23.0,28.0,69.81132075471697,69.84126984126983,83.78378378378379,70.45454545454545,0.0,-5.0
2008-375,Lyon,2008-10-20,Carpet,103898,104327,6-3 6-2,3,QF,76.0,9.0,2.0,58.0,36.0,24.0,14.0,9.0,3.0,4.0,0.0,1.0,59.0,49.0,23.0,6.0,8.0,6.0,10.0,56.0,704.0,58.0,693.0,Julien Benneteau,Right,1981-12-20,FRA,Steve Darcis,Right,1984-03-13,BEL,26.0,24.0,62.06896551724138,83.05084745762711,66.66666666666666,46.93877551020408,75.0,2.0
2008-375,Lyon,2008-10-20,Carpet,104417,104468,5-7 6-3 6-3,3,SF,159.0,8.0,2.0,84.0,50.0,37.0,20.0,15.0,3.0,5.0,9.0,1.0,78.0,40.0,31.0,20.0,15.0,3.0,7.0,27.0,1115.0,10.0,1690.0,Robin Soderling,Right,1984-08-14,SWE,Gilles Simon,Right,1984-12-27,FRA,24.0,23.0,59.523809523809526,51.28205128205128,74.0,77.5,60.0,1.0
2008-375,Lyon,2008-10-20,Carpet,103898,104542,7-6(4) 7-5,3,SF,105.0,7.0,3.0,76.0,55.0,41.0,13.0,12.0,3.0,4.0,14.0,1.0,80.0,46.0,34.0,18.0,12.0,4.0,6.0,56.0,704.0,14.0,1485.0,Julien Benneteau,Right,1981-12-20,FRA,Jo Wilfried Tsonga,Right,1985-04-17,FRA,26.0,23.0,72.36842105263158,57.49999999999999,74.54545454545455,73.91304347826086,75.0,3.0
2008-375,Lyon,2008-10-20,Carpet,104417,103898,6-3 6-7(5) 6-1,3,F,103.0,10.0,1.0,86.0,64.0,53.0,13.0,15.0,3.0,4.0,7.0,3.0,75.0,47.0,32.0,15.0,13.0,1.0,5.0,27.0,1115.0,56.0,704.0,Robin Soderling,Right,1984-08-14,SWE,Julien Benneteau,Right,1981-12-20,FRA,24.0,26.0,74.4186046511628,62.66666666666667,82.8125,68.08510638297872,75.0,-2.0
2008-568,St. Petersburg,2008-10-20,Hard,104918,104678,6-3 6-3,3,R32,67.0,4.0,0.0,48.0,26.0,24.0,13.0,9.0,1.0,1.0,4.0,2.0,57.0,38.0,28.0,6.0,9.0,4.0,7.0,4.0,3420.0,53.0,726.0,Andy Murray,Right,1987-05-15,GBR,Viktor Troicki,Right,1986-02-10,SRB,21.0,22.0,54.166666666666664,66.66666666666666,92.3076923076923,73.68421052631578,100.0,-1.0
2008-568,St. Petersburg,2008-10-20,Hard,105208,104198,6-0 6-2,3,R32,51.0,11.0,1.0,35.0,29.0,25.0,4.0,7.0,0.0,0.0,0.0,2.0,47.0,31.0,15.0,5.0,7.0,1.0,6.0,50.0,754.0,60.0,686.0,Ernests Gulbis,Right,1988-08-30,LAT,Guillermo Garcia Lopez,Right,1983-06-04,ESP,20.0,25.0,82.85714285714286,65.95744680851064,86.20689655172413,48.38709677419355,100.0,-5.0
2008-568,St. Petersburg,2008-10-20,Hard,104386,103808,6-3 7-6(4),3,R32,86.0,12.0,2.0,66.0,37.0,34.0,16.0,11.0,1.0,1.0,2.0,2.0,73.0,54.0,38.0,10.0,10.0,5.0,6.0,48.0,760.0,73.0,591.0,Janko Tipsarevic,Right,1984-06-22,SRB,Potito Starace,Right,1981-07-14,ITA,24.0,27.0,56.060606060606055,73.97260273972603,91.8918918918919,70.37037037037037,100.0,-3.0
2008-568,St. Petersburg,2008-10-20,Hard,104871,104339,6-4 3-6 6-4,3,R32,115.0,8.0,4.0,77.0,52.0,42.0,13.0,14.0,4.0,6.0,12.0,4.0,83.0,49.0,39.0,16.0,15.0,4.0,7.0,74.0,583.0,36.0,905.0,Jeremy Chardy,Right,1987-02-12,FRA,Mario Ancic,Right,1984-03-30,CRO,21.0,24.0,67.53246753246754,59.036144578313255,80.76923076923077,79.59183673469387,66.66666666666666,-3.0
2008-568,St. Petersburg,2008-10-20,Hard,104269,104559,1-6 6-4 6-3,3,R32,106.0,0.0,5.0,78.0,58.0,40.0,11.0,13.0,1.0,4.0,5.0,2.0,72.0,41.0,33.0,13.0,13.0,3.0,6.0,16.0,1410.0,67.0,623.0,Fernando Verdasco,Left,1983-11-15,ESP,Teymuraz Gabashvili,Right,1985-05-23,RUS,24.0,23.0,74.35897435897436,56.94444444444444,68.96551724137932,80.48780487804879,25.0,1.0
2008-568,St. Petersburg,2008-10-20,Hard,105122,104628,3-6 7-6(1) 6-3,3,R32,112.0,14.0,6.0,125.0,75.0,55.0,21.0,16.0,10.0,13.0,6.0,3.0,72.0,42.0,32.0,18.0,14.0,0.0,2.0,664.0,31.0,228.0,176.0,Karlis Lejnieks,Right,1988-03-16,LAT,Alexander Kudryavtsev,Right,1985-10-26,RUS,20.0,22.0,60.0,58.333333333333336,73.33333333333333,76.19047619047619,76.92307692307693,-2.0
2008-568,St. Petersburg,2008-10-20,Hard,102783,103857,6-2 6-3,3,R32,80.0,2.0,1.0,56.0,35.0,22.0,14.0,9.0,2.0,3.0,3.0,2.0,49.0,35.0,20.0,5.0,8.0,3.0,7.0,32.0,1004.0,45.0,805.0,Rainer Schuettler,Right,1976-04-25,GER,Igor Kunitsyn,Right,1981-09-30,RUS,32.0,27.0,62.5,71.42857142857143,62.857142857142854,57.14285714285714,66.66666666666666,5.0
2008-568,St. Petersburg,2008-10-20,Hard,103103,104098,6-1 6-1,3,R32,56.0,0.0,1.0,46.0,29.0,22.0,8.0,7.0,1.0,2.0,2.0,1.0,53.0,46.0,20.0,2.0,7.0,5.0,11.0,340.0,101.0,26.0,1123.0,Dominik Hrbaty,Right,1978-01-04,SVK,Dmitry Tursunov,Right,1982-12-12,RUS,30.0,25.0,63.04347826086957,86.79245283018868,75.86206896551724,43.47826086956522,50.0,5.0
2008-568,St. Petersburg,2008-10-20,Hard,103498,104660,6-2 6-4,3,R32,68.0,9.0,1.0,59.0,26.0,21.0,18.0,9.0,3.0,4.0,1.0,4.0,61.0,38.0,25.0,7.0,9.0,3.0,7.0,31.0,1010.0,87.0,526.0,Marat Safin,Right,1980-01-27,RUS,Sergiy Stakhovsky,Right,1986-01-06,UKR,28.0,22.0,44.06779661016949,62.295081967213115,80.76923076923077,65.78947368421053,75.0,6.0
2008-568,St. Petersburg,2008-10-20,Hard,104979,103694,6-1 6-4,3,R32,69.0,17.0,0.0,52.0,24.0,19.0,18.0,9.0,3.0,4.0,1.0,1.0,52.0,28.0,17.0,11.0,8.0,7.0,11.0,150.0,290.0,107.0,453.0,Andrey Golubev,Right,1987-07-22,KAZ,Olivier Rochus,Right,1981-01-18,BEL,21.0,27.0,46.15384615384615,53.84615384615385,79.16666666666666,60.71428571428571,75.0,-6.0
2008-568,St. Petersburg,2008-10-20,Hard,104999,103722,6-4 6-2,3,R32,53.0,1.0,1.0,46.0,33.0,28.0,8.0,9.0,0.0,0.0,2.0,2.0,54.0,41.0,23.0,7.0,9.0,3.0,6.0,78.0,560.0,61.0,663.0,Mischa Zverev,Left,1987-08-22,GER,Florent Serra,Right,1981-02-28,FRA,21.0,27.0,71.73913043478261,75.92592592592592,84.84848484848484,56.09756097560976,100.0,-6.0
2008-568,St. Petersburg,2008-10-20,Hard,104022,103868,6-2 6-1,3,R32,55.0,3.0,0.0,43.0,24.0,22.0,12.0,8.0,3.0,3.0,1.0,1.0,44.0,25.0,16.0,7.0,7.0,2.0,6.0,24.0,1190.0,79.0,559.0,Mikhail Youzhny,Right,1982-06-25,RUS,Ivan Navarro,Right,1981-10-19,ESP,26.0,27.0,55.81395348837209,56.81818181818182,91.66666666666666,64.0,100.0,-1.0
2008-568,St. Petersburg,2008-10-20,Hard,105062,105227,7-6(4) 4-6 7-6(6),3,R32,177.0,10.0,5.0,114.0,68.0,56.0,20.0,17.0,3.0,6.0,19.0,4.0,138.0,72.0,54.0,37.0,17.0,8.0,10.0,158.0,272.0,23.0,1220.0,Mikhail Kukushkin,Right,1987-12-26,KAZ,Marin Cilic,Right,1988-09-28,CRO,20.0,20.0,59.64912280701754,52.17391304347826,82.35294117647058,75.0,50.0,0.0
2008-568,St. Petersburg,2008-10-20,Hard,103812,105095,6-1 6-2,3,R32,89.0,12.0,0.0,43.0,36.0,29.0,4.0,8.0,2.0,2.0,1.0,2.0,46.0,25.0,12.0,9.0,7.0,5.0,9.0,66.0,629.0,101.0,469.0,Victor Hanescu,Right,1981-07-21,ROU,Evgeny Korolev,Right,1988-02-14,KAZ,27.0,20.0,83.72093023255815,54.347826086956516,80.55555555555556,48.0,100.0,7.0
2008-568,St. Petersburg,2008-10-20,Hard,103862,103835,6-4 6-4,3,R32,73.0,7.0,5.0,57.0,29.0,27.0,14.0,10.0,0.0,0.0,0.0,3.0,68.0,51.0,36.0,6.0,10.0,3.0,5.0,145.0,310.0,93.0,491.0,Michail Elgin,Right,1981-10-14,RUS,Filippo Volandri,Right,1981-09-05,ITA,27.0,27.0,50.877192982456144,75.0,93.10344827586206,70.58823529411765,100.0,0.0
2008-568,St. Petersburg,2008-10-20,Hard,103786,104589,6-4 6-4,3,R32,77.0,4.0,2.0,56.0,26.0,22.0,20.0,10.0,0.0,0.0,9.0,3.0,65.0,44.0,33.0,8.0,10.0,6.0,8.0,6.0,2265.0,100.0,471.0,Nikolay Davydenko,Right,1981-06-02,RUS,Chris Guccione,Left,1985-07-30,AUS,27.0,23.0,46.42857142857143,67.6923076923077,84.61538461538461,75.0,100.0,4.0
2008-568,St. Petersburg,2008-10-20,Hard,104918,105208,6-4 6-2,3,R16,61.0,5.0,0.0,48.0,28.0,23.0,12.0,9.0,3.0,4.0,4.0,1.0,54.0,36.0,21.0,7.0,9.0,5.0,9.0,4.0,3420.0,50.0,754.0,Andy Murray,Right,1987-05-15,GBR,Ernests Gulbis,Right,1988-08-30,LAT,21.0,20.0,58.333333333333336,66.66666666666666,82.14285714285714,58.333333333333336,75.0,1.0
2008-568,St. Petersburg,2008-10-20,Hard,104386,104871,6-4 7-6(3),3,R16,96.0,11.0,0.0,69.0,40.0,33.0,16.0,11.0,3.0,4.0,6.0,2.0,67.0,49.0,36.0,8.0,11.0,2.0,4.0,48.0,760.0,74.0,583.0,Janko Tipsarevic,Right,1984-06-22,SRB,Jeremy Chardy,Right,1987-02-12,FRA,24.0,21.0,57.971014492753625,73.13432835820896,82.5,73.46938775510205,75.0,3.0
2008-568,St. Petersburg,2008-10-20,Hard,104269,105122,6-1 6-3,3,R16,65.0,2.0,4.0,43.0,27.0,24.0,10.0,8.0,1.0,1.0,3.0,1.0,59.0,42.0,22.0,6.0,8.0,2.0,6.0,16.0,1410.0,664.0,31.0,Fernando Verdasco,Left,1983-11-15,ESP,Karlis Lejnieks,Right,1988-03-16,LAT,24.0,20.0,62.7906976744186,71.1864406779661,88.88888888888889,52.38095238095239,100.0,4.0
2008-568,St. Petersburg,2008-10-20,Hard,102783,103103,6-3 6-3,3,R16,68.0,1.0,4.0,47.0,30.0,27.0,10.0,9.0,1.0,1.0,1.0,1.0,52.0,31.0,19.0,10.0,9.0,4.0,7.0,32.0,1004.0,340.0,101.0,Rainer Schuettler,Right,1976-04-25,GER,Dominik Hrbaty,Right,1978-01-04,SVK,32.0,30.0,63.829787234042556,59.61538461538461,90.0,61.29032258064516,100.0,2.0
2008-568,St. Petersburg,2008-10-20,Hard,104979,103498,6-4 6-2,3,R16,74.0,7.0,4.0,51.0,27.0,24.0,12.0,9.0,1.0,2.0,5.0,2.0,71.0,33.0,19.0,18.0,9.0,6.0,10.0,150.0,290.0,31.0,1010.0,Andrey Golubev,Right,1987-07-22,KAZ,Marat Safin,Right,1980-01-27,RUS,21.0,28.0,52.94117647058824,46.478873239436616,88.88888888888889,57.57575757575758,50.0,-7.0
2008-568,St. Petersburg,2008-10-20,Hard,104999,104022,7-5 6-4,3,R16,87.0,5.0,0.0,63.0,50.0,34.0,8.0,11.0,4.0,6.0,0.0,3.0,65.0,42.0,25.0,11.0,11.0,1.0,5.0,78.0,560.0,24.0,1190.0,Mischa Zverev,Left,1987-08-22,GER,Mikhail Youzhny,Right,1982-06-25,RUS,21.0,26.0,79.36507936507937,64.61538461538461,68.0,59.523809523809526,66.66666666666666,-5.0
2008-568,St. Petersburg,2008-10-20,Hard,103812,105062,6-3 7-6(7),3,R16,98.0,7.0,4.0,68.0,49.0,35.0,9.0,11.0,0.0,2.0,6.0,4.0,75.0,41.0,29.0,16.0,10.0,3.0,6.0,66.0,629.0,158.0,272.0,Victor Hanescu,Right,1981-07-21,ROU,Mikhail Kukushkin,Right,1987-12-26,KAZ,27.0,20.0,72.05882352941177,54.666666666666664,71.42857142857143,70.73170731707317,0.0,7.0
2008-568,St. Petersburg,2008-10-20,Hard,104918,104386,7-6(5) 7-5,3,QF,129.0,9.0,2.0,85.0,47.0,35.0,19.0,12.0,5.0,7.0,7.0,4.0,87.0,43.0,32.0,19.0,12.0,5.0,8.0,4.0,3420.0,48.0,760.0,Andy Murray,Right,1987-05-15,GBR,Janko Tipsarevic,Right,1984-06-22,SRB,21.0,24.0,55.294117647058826,49.42528735632184,74.46808510638297,74.4186046511628,71.42857142857143,-3.0
2008-568,St. Petersburg,2008-10-20,Hard,104269,102783,7-5 6-2,3,QF,88.0,3.0,3.0,57.0,49.0,33.0,5.0,10.0,1.0,3.0,3.0,0.0,64.0,44.0,21.0,11.0,10.0,6.0,11.0,16.0,1410.0,32.0,1004.0,Fernando Verdasco,Left,1983-11-15,ESP,Rainer Schuettler,Right,1976-04-25,GER,24.0,32.0,85.96491228070175,68.75,67.3469387755102,47.72727272727273,33.33333333333333,-8.0
2008-568,St. Petersburg,2008-10-20,Hard,104979,104999,6-7(3) 6-4 7-6(4),3,QF,157.0,6.0,2.0,118.0,71.0,54.0,24.0,17.0,8.0,10.0,1.0,1.0,112.0,87.0,59.0,15.0,17.0,4.0,7.0,150.0,290.0,78.0,560.0,Andrey Golubev,Right,1987-07-22,KAZ,Mischa Zverev,Left,1987-08-22,GER,21.0,21.0,60.16949152542372,77.67857142857143,76.05633802816901,67.81609195402298,80.0,0.0
2008-568,St. Petersburg,2008-10-20,Hard,103812,103862,6-1 6-4,3,QF,64.0,1.0,0.0,49.0,34.0,27.0,10.0,9.0,2.0,3.0,1.0,1.0,53.0,30.0,16.0,11.0,8.0,3.0,7.0,66.0,629.0,145.0,310.0,Victor Hanescu,Right,1981-07-21,ROU,Michail Elgin,Right,1981-10-14,RUS,27.0,27.0,69.38775510204081,56.60377358490566,79.41176470588235,53.333333333333336,66.66666666666666,0.0
2008-568,St. Petersburg,2008-10-20,Hard,104918,104269,6-0 6-3,3,SF,74.0,5.0,1.0,55.0,33.0,26.0,10.0,8.0,1.0,2.0,1.0,7.0,51.0,34.0,16.0,5.0,7.0,5.0,10.0,4.0,3420.0,16.0,1410.0,Andy Murray,Right,1987-05-15,GBR,Fernando Verdasco,Left,1983-11-15,ESP,21.0,24.0,60.0,66.66666666666666,78.78787878787878,47.05882352941176,50.0,-3.0
2008-568,St. Petersburg,2008-10-20,Hard,104979,103812,6-3 6-0,3,SF,54.0,2.0,1.0,38.0,27.0,20.0,8.0,7.0,0.0,0.0,1.0,1.0,46.0,37.0,18.0,2.0,8.0,4.0,9.0,150.0,290.0,66.0,629.0,Andrey Golubev,Right,1987-07-22,KAZ,Victor Hanescu,Right,1981-07-21,ROU,21.0,27.0,71.05263157894737,80.43478260869566,74.07407407407408,48.64864864864865,100.0,-6.0
2008-568,St. Petersburg,2008-10-20,Hard,104918,104979,6-1 6-1,3,F,57.0,0.0,2.0,41.0,31.0,27.0,3.0,7.0,2.0,2.0,1.0,2.0,49.0,26.0,13.0,8.0,7.0,3.0,8.0,4.0,3420.0,150.0,290.0,Andy Murray,Right,1987-05-15,GBR,Andrey Golubev,Right,1987-07-22,KAZ,21.0,21.0,75.60975609756098,53.06122448979592,87.09677419354838,50.0,100.0,0.0
2008-352,Paris Masters,2008-10-26,Hard,103722,103084,4-6 7-5 6-3,3,R64,124.0,2.0,3.0,92.0,57.0,43.0,20.0,16.0,5.0,7.0,14.0,5.0,90.0,42.0,36.0,23.0,15.0,9.0,12.0,63.0,663.0,68.0,620.0,Florent Serra,Right,1981-02-28,FRA,Guillermo Canas,Right,1977-11-25,ARG,27.0,30.0,61.95652173913043,46.666666666666664,75.43859649122807,85.71428571428571,71.42857142857143,-3.0
2008-352,Paris Masters,2008-10-26,Hard,104338,103498,6-0 7-6(4),3,R64,79.0,2.0,0.0,59.0,40.0,30.0,10.0,9.0,3.0,4.0,7.0,7.0,70.0,36.0,25.0,12.0,9.0,7.0,11.0,49.0,740.0,31.0,1020.0,Juan Monaco,Right,1984-03-29,ARG,Marat Safin,Right,1980-01-27,RUS,24.0,28.0,67.79661016949152,51.42857142857142,75.0,69.44444444444444,75.0,-4.0
2008-352,Paris Masters,2008-10-26,Hard,104607,104068,6-4 7-5,3,R64,86.0,6.0,3.0,70.0,45.0,32.0,14.0,11.0,6.0,8.0,6.0,3.0,81.0,50.0,32.0,12.0,11.0,4.0,8.0,22.0,1215.0,53.0,720.0,Tomas Berdych,Right,1985-09-17,CZE,Robby Ginepri,Right,1982-10-07,USA,23.0,26.0,64.28571428571429,61.72839506172839,71.11111111111111,64.0,75.0,-3.0
2008-352,Paris Masters,2008-10-26,Hard,103344,104678,6-3 6-4,3,R64,72.0,7.0,3.0,54.0,34.0,28.0,14.0,10.0,0.0,0.0,3.0,5.0,61.0,41.0,30.0,6.0,9.0,4.0,6.0,48.0,745.0,51.0,726.0,Ivan Ljubicic,Right,1979-03-19,CRO,Viktor Troicki,Right,1986-02-10,SRB,29.0,22.0,62.96296296296296,67.21311475409836,82.35294117647058,73.17073170731707,100.0,7.0
2008-352,Paris Masters,2008-10-26,Hard,105023,104571,7-5 6-7(5) 3-2 RET,3,R64,107.0,17.0,1.0,87.0,65.0,52.0,8.0,14.0,2.0,3.0,9.0,8.0,89.0,45.0,38.0,22.0,15.0,2.0,5.0,41.0,855.0,59.0,695.0,Sam Querrey,Right,1987-10-07,USA,Marcos Baghdatis,Right,1985-06-17,CYP,21.0,23.0,74.71264367816092,50.56179775280899,80.0,84.44444444444444,66.66666666666666,-2.0
2008-352,Paris Masters,2008-10-26,Hard,103990,104871,7-6(4) 7-6(5),3,R64,104.0,6.0,2.0,79.0,56.0,43.0,14.0,12.0,0.0,1.0,6.0,1.0,77.0,47.0,37.0,17.0,12.0,1.0,2.0,19.0,1285.0,79.0,558.0,Tommy Robredo,Right,1982-05-01,ESP,Jeremy Chardy,Right,1987-02-12,FRA,26.0,21.0,70.88607594936708,61.038961038961034,76.78571428571429,78.72340425531915,0.0,5.0
2008-352,Paris Masters,2008-10-26,Hard,104339,102783,6-4 3-6 6-1,3,R64,117.0,14.0,4.0,83.0,49.0,38.0,19.0,13.0,4.0,5.0,5.0,3.0,82.0,40.0,29.0,21.0,13.0,3.0,6.0,37.0,900.0,29.0,1040.0,Mario Ancic,Right,1984-03-30,CRO,Rainer Schuettler,Right,1976-04-25,GER,24.0,32.0,59.036144578313255,48.78048780487805,77.55102040816327,72.5,80.0,-8.0
2008-352,Paris Masters,2008-10-26,Hard,103017,103333,6-4 7-5,3,R64,80.0,4.0,1.0,48.0,30.0,29.0,15.0,11.0,0.0,0.0,12.0,2.0,70.0,47.0,32.0,12.0,11.0,2.0,4.0,40.0,855.0,24.0,1170.0,Nicolas Kiefer,Right,1977-07-05,GER,Ivo Karlovic,Right,1979-02-28,CRO,31.0,29.0,62.5,67.14285714285714,96.66666666666667,68.08510638297872,100.0,2.0
